               58.6E-06          249.71       
               64.384E-06        282.285      
               70.168E-06        315.02       
               75.952E-06        347.89       
               81.736E-06        380.876      
               87.52E-06         413.96       
               93.304E-06        447.132      
               99.088E-06        480.38       
              104.872E-06        513.697      
              110.656E-06        547.076      
              116.44E-06         580.509      
              122.224E-06        613.993      
              128.008E-06        649.377      
              133.792E-06        688.493      
              139.576E-06        727.906      
              145.36E-06         767.558      
              151.144E-06        807.402      
              156.928E-06        847.408      
              162.712E-06        887.548      
              168.496E-06        927.805      
              174.28E-06         968.162      
              180.064E-06          1.00861E+03
              185.848E-06          1.04913E+03
              191.632E-06          1.08973E+03
              197.416E-06          1.13039E+03
              203.2E-06            1.17112E+03
              208.984E-06          1.21189E+03
              214.768E-06          1.25272E+03
              220.552E-06          1.29359E+03
              226.336E-06          1.33451E+03
              232.12E-06           1.37505E+03
              237.904E-06          1.41557E+03
              243.688E-06          1.45611E+03
              249.472E-06          1.49992E+03
              255.256E-06          1.54448E+03
              261.04E-06           1.58937E+03
              266.824E-06          1.63453E+03
              272.608E-06          1.67985E+03
              278.392E-06          1.72531E+03
              284.176E-06          1.77089E+03
              289.96E-06           1.81658E+03
              295.744E-06          1.86235E+03
              301.528E-06          1.90821E+03
              307.312E-06          1.95414E+03
              313.096E-06          2.00015E+03
              318.88E-06           2.04621E+03
              324.664E-06          2.09234E+03
              330.448E-06          2.13852E+03
              336.232E-06          2.18476E+03
              342.016E-06          2.23105E+03
              347.8E-06            2.27718E+03
              353.584E-06          2.32314E+03
              359.368E-06          2.36914E+03
              365.152E-06          2.41517E+03
              370.936E-06          2.46123E+03
              376.72E-06           2.50732E+03
              382.504E-06          2.55345E+03
              388.288E-06          2.59961E+03
              394.072E-06          2.64754E+03
              399.856E-06          2.69604E+03
              405.64E-06           2.74483E+03
              411.424E-06          2.79385E+03
              417.208E-06          2.84303E+03
              422.992E-06          2.89233E+03
              428.776E-06          2.94173E+03
              434.56E-06           2.99123E+03
              440.344E-06          3.04082E+03
              446.128E-06          3.09048E+03
              451.912E-06          3.14022E+03
              457.696E-06          3.19002E+03
              463.48E-06           3.23989E+03
              469.264E-06          3.28982E+03
              475.048E-06          3.33981E+03
              480.832E-06          3.38985E+03
              486.616E-06          3.4399E+03 
              492.4E-06            3.48973E+03
              498.184E-06          3.53959E+03
              503.968E-06          3.58949E+03
              509.752E-06          3.63944E+03
              515.536E-06          3.68942E+03
              521.32E-06           3.73944E+03
              527.104E-06          3.7895E+03 
              532.888E-06          3.8396E+03 
              538.672E-06          3.88975E+03
              544.456E-06          3.93993E+03
              550.24E-06           3.99015E+03
              556.024E-06          4.04041E+03
              561.808E-06          4.09084E+03
              567.592E-06          4.14177E+03
              573.376E-06          4.19297E+03
              579.16E-06           4.24439E+03
              584.944E-06          4.29595E+03
              590.728E-06          4.34762E+03
              596.512E-06          4.39938E+03
              602.296E-06          4.45123E+03
              608.08E-06           4.50316E+03
              613.864E-06          4.55517E+03
              619.648E-06          4.60724E+03
              625.432E-06          4.65939E+03
              631.216E-06          4.71159E+03
              637.E-06             4.76386E+03
