               58.6E-06          241.239      
               64.384E-06        272.591      
               70.168E-06        304.069      
               75.952E-06        335.653      
               81.736E-06        367.327      
               87.52E-06         399.081      
               93.304E-06        430.904      
               99.088E-06        462.788      
              104.872E-06        494.728      
              110.656E-06        526.717      
              116.44E-06         558.752      
              122.224E-06        590.829      
              128.008E-06        626.801      
              133.792E-06        664.599      
              139.576E-06        702.615      
              145.36E-06         740.808      
              151.144E-06        779.146      
              156.928E-06        817.606      
              162.712E-06        856.169      
              168.496E-06        894.822      
              174.28E-06         933.554      
              180.064E-06        972.357      
              185.848E-06          1.01122E+03
              191.632E-06          1.05015E+03
              197.416E-06          1.08913E+03
              203.2E-06            1.12815E+03
              208.984E-06          1.16723E+03
              214.768E-06          1.20634E+03
              220.552E-06          1.2455E+03 
              226.336E-06          1.2847E+03 
              232.12E-06           1.32394E+03
              237.904E-06          1.36321E+03
              243.688E-06          1.40476E+03
              249.472E-06          1.44785E+03
              255.256E-06          1.49113E+03
              261.04E-06           1.53457E+03
              266.824E-06          1.57814E+03
              272.608E-06          1.62182E+03
              278.392E-06          1.6656E+03 
              284.176E-06          1.70947E+03
              289.96E-06           1.75341E+03
              295.744E-06          1.79742E+03
              301.528E-06          1.8415E+03 
              307.312E-06          1.88563E+03
              313.096E-06          1.92982E+03
              318.88E-06           1.97407E+03
              324.664E-06          2.01836E+03
              330.448E-06          2.0627E+03 
              336.232E-06          2.10709E+03
              342.016E-06          2.15152E+03
              347.8E-06            2.19599E+03
              353.584E-06          2.2405E+03 
              359.368E-06          2.28506E+03
              365.152E-06          2.32966E+03
              370.936E-06          2.37429E+03
              376.72E-06           2.41896E+03
              382.504E-06          2.46367E+03
              388.288E-06          2.51026E+03
              394.072E-06          2.55721E+03
              399.856E-06          2.60432E+03
              405.64E-06           2.65156E+03
              411.424E-06          2.69891E+03
              417.208E-06          2.74636E+03
              422.992E-06          2.7939E+03 
              428.776E-06          2.84151E+03
              434.56E-06           2.8892E+03 
              440.344E-06          2.93695E+03
              446.128E-06          2.98477E+03
              451.912E-06          3.03264E+03
              457.696E-06          3.08058E+03
              463.48E-06           3.12857E+03
              469.264E-06          3.17661E+03
              475.048E-06          3.2247E+03 
              480.832E-06          3.27284E+03
              486.616E-06          3.32103E+03
              492.4E-06            3.36926E+03
              498.184E-06          3.41754E+03
              503.968E-06          3.46587E+03
              509.752E-06          3.51425E+03
              515.536E-06          3.56266E+03
              521.32E-06           3.61113E+03
              527.104E-06          3.65963E+03
              532.888E-06          3.70818E+03
              538.672E-06          3.75677E+03
              544.456E-06          3.80541E+03
              550.24E-06           3.85409E+03
              556.024E-06          3.90316E+03
              561.808E-06          3.95256E+03
              567.592E-06          4.00209E+03
              573.376E-06          4.05173E+03
              579.16E-06           4.10147E+03
              584.944E-06          4.1513E+03 
              590.728E-06          4.2012E+03 
              596.512E-06          4.25118E+03
              602.296E-06          4.30123E+03
              608.08E-06           4.35134E+03
              613.864E-06          4.40151E+03
              619.648E-06          4.45175E+03
              625.432E-06          4.50204E+03
              631.216E-06          4.55238E+03
              637.E-06             4.60278E+03
