               58.6E-06          235.682      
               64.384E-06        266.345      
               70.168E-06        297.14       
               75.952E-06        328.045      
               81.736E-06        359.046      
               87.52E-06         390.128      
               93.304E-06        421.283      
               99.088E-06        452.502      
              104.872E-06        483.779      
              110.656E-06        515.107      
              116.44E-06         546.481      
              122.224E-06        577.899      
              128.008E-06        612.381      
              133.792E-06        649.301      
              139.576E-06        686.454      
              145.36E-06         723.795      
              151.144E-06        761.289      
              156.928E-06        798.91       
              162.712E-06        836.64       
              168.496E-06        874.465      
              174.28E-06         912.371      
              180.064E-06        950.351      
              185.848E-06        988.397      
              191.632E-06          1.0265E+03 
              197.416E-06          1.06466E+03
              203.2E-06            1.10287E+03
              208.984E-06          1.14113E+03
              214.768E-06          1.17943E+03
              220.552E-06          1.21777E+03
              226.336E-06          1.25616E+03
              232.12E-06           1.29458E+03
              237.904E-06          1.33303E+03
              243.688E-06          1.37275E+03
              249.472E-06          1.41482E+03
              255.256E-06          1.45709E+03
              261.04E-06           1.49954E+03
              266.824E-06          1.54213E+03
              272.608E-06          1.58483E+03
              278.392E-06          1.62764E+03
              284.176E-06          1.67054E+03
              289.96E-06           1.71352E+03
              295.744E-06          1.75657E+03
              301.528E-06          1.79969E+03
              307.312E-06          1.84287E+03
              313.096E-06          1.8861E+03 
              318.88E-06           1.92939E+03
              324.664E-06          1.97273E+03
              330.448E-06          2.01612E+03
              336.232E-06          2.05955E+03
              342.016E-06          2.10302E+03
              347.8E-06            2.14654E+03
              353.584E-06          2.1901E+03 
              359.368E-06          2.2337E+03 
              365.152E-06          2.27734E+03
              370.936E-06          2.32101E+03
              376.72E-06           2.36473E+03
              382.504E-06          2.40842E+03
              388.288E-06          2.45292E+03
              394.072E-06          2.49864E+03
              399.856E-06          2.54461E+03
              405.64E-06           2.59076E+03
              411.424E-06          2.63703E+03
              417.208E-06          2.68339E+03
              422.992E-06          2.72985E+03
              428.776E-06          2.77639E+03
              434.56E-06           2.82301E+03
              440.344E-06          2.86969E+03
              446.128E-06          2.91644E+03
              451.912E-06          2.96324E+03
              457.696E-06          3.01011E+03
              463.48E-06           3.05702E+03
              469.264E-06          3.10399E+03
              475.048E-06          3.15101E+03
              480.832E-06          3.19808E+03
              486.616E-06          3.2452E+03 
              492.4E-06            3.29236E+03
              498.184E-06          3.33957E+03
              503.968E-06          3.38682E+03
              509.752E-06          3.43411E+03
              515.536E-06          3.48145E+03
              521.32E-06           3.52884E+03
              527.104E-06          3.57613E+03
              532.888E-06          3.6234E+03 
              538.672E-06          3.67071E+03
              544.456E-06          3.71807E+03
              550.24E-06           3.76546E+03
              556.024E-06          3.81295E+03
              561.808E-06          3.86104E+03
              567.592E-06          3.90934E+03
              573.376E-06          3.9578E+03 
              579.16E-06           4.00636E+03
              584.944E-06          4.05502E+03
              590.728E-06          4.10375E+03
              596.512E-06          4.15256E+03
              602.296E-06          4.20144E+03
              608.08E-06           4.25039E+03
              613.864E-06          4.29939E+03
              619.648E-06          4.34846E+03
              625.432E-06          4.39758E+03
              631.216E-06          4.44676E+03
              637.E-06             4.496E+03  
