               58.6E-06          230.315      
               64.384E-06        260.312      
               70.168E-06        290.445      
               75.952E-06        320.693      
               81.736E-06        351.038      
               87.52E-06         381.469      
               93.304E-06        411.974      
               99.088E-06        442.544      
              104.872E-06        473.174      
              110.656E-06        503.856      
              116.44E-06         534.586      
              122.224E-06        565.36       
              128.008E-06        598.55       
              133.792E-06        634.623      
              139.576E-06        670.943      
              145.36E-06         707.46       
              151.144E-06        744.138      
              156.928E-06        780.949      
              162.712E-06        817.874      
              168.496E-06        854.897      
              174.28E-06         892.005      
              180.064E-06        929.188      
              185.848E-06        966.439      
              191.632E-06          1.00375E+03
              197.416E-06          1.04112E+03
              203.2E-06            1.07854E+03
              208.984E-06          1.11601E+03
              214.768E-06          1.15352E+03
              220.552E-06          1.19107E+03
              226.336E-06          1.22867E+03
              232.12E-06           1.2663E+03 
              237.904E-06          1.30396E+03
              243.688E-06          1.34211E+03
              249.472E-06          1.38319E+03
              255.256E-06          1.42451E+03
              261.04E-06           1.466E+03  
              266.824E-06          1.50765E+03
              272.608E-06          1.54942E+03
              278.392E-06          1.5913E+03 
              284.176E-06          1.63328E+03
              289.96E-06           1.67533E+03
              295.744E-06          1.71747E+03
              301.528E-06          1.75966E+03
              307.312E-06          1.80193E+03
              313.096E-06          1.84424E+03
              318.88E-06           1.88662E+03
              324.664E-06          1.92904E+03
              330.448E-06          1.97151E+03
              336.232E-06          2.01403E+03
              342.016E-06          2.05659E+03
              347.8E-06            2.09919E+03
              353.584E-06          2.14183E+03
              359.368E-06          2.18443E+03
              365.152E-06          2.22686E+03
              370.936E-06          2.26931E+03
              376.72E-06           2.3118E+03 
              382.504E-06          2.35431E+03
              388.288E-06          2.39726E+03
              394.072E-06          2.44187E+03
              399.856E-06          2.48677E+03
              405.64E-06           2.53187E+03
              411.424E-06          2.5771E+03 
              417.208E-06          2.62243E+03
              422.992E-06          2.66786E+03
              428.776E-06          2.71338E+03
              434.56E-06           2.75897E+03
              440.344E-06          2.80463E+03
              446.128E-06          2.85036E+03
              451.912E-06          2.89614E+03
              457.696E-06          2.94198E+03
              463.48E-06           2.98788E+03
              469.264E-06          3.03383E+03
              475.048E-06          3.07983E+03
              480.832E-06          3.12588E+03
              486.616E-06          3.17197E+03
              492.4E-06            3.21811E+03
              498.184E-06          3.26422E+03
              503.968E-06          3.31022E+03
              509.752E-06          3.35626E+03
              515.536E-06          3.40233E+03
              521.32E-06           3.44844E+03
              527.104E-06          3.49459E+03
              532.888E-06          3.54078E+03
              538.672E-06          3.58701E+03
              544.456E-06          3.63327E+03
              550.24E-06           3.67957E+03
              556.024E-06          3.72591E+03
              561.808E-06          3.7726E+03 
              567.592E-06          3.81965E+03
              573.376E-06          3.86689E+03
              579.16E-06           3.9143E+03 
              584.944E-06          3.9618E+03 
              590.728E-06          4.0094E+03 
              596.512E-06          4.05708E+03
              602.296E-06          4.10483E+03
              608.08E-06           4.15265E+03
              613.864E-06          4.20054E+03
              619.648E-06          4.24848E+03
              625.432E-06          4.29649E+03
              631.216E-06          4.34455E+03
              637.E-06             4.39267E+03
