754.26459312439|30.2798891067505|500|2|1000|1|True|2
0.003|37.7541780471802|-0.000133514404296875
0.011|39.825439453125|-0.000133514404296875
0.021|36.9775295257568|9.5367431640625E-06
0.031|37.1909141540527|3.33786010742188E-05
0.041|37.5008583068848|0.000243186950683594
0.052|38.7769937515259|0.00152587890625
0.062|38.7173891067505|0.00792980194091797
0.073|37.4573469161987|0.02044677734375
0.083|39.5745038986206|0.0384855270385742
0.093|38.1559133529663|0.0585699081420898
0.103|38.8038158416748|0.0795555114746094
0.113|38.0080938339233|0.100908279418945
0.124|40.5114889144897|0.121979713439941
0.135|38.5594367980957|0.143170356750488
0.145|40.4369831085205|0.162920951843262
0.155|37.761926651001|0.182766914367676
0.165|37.2719764709473|0.202646255493164
0.175|37.2982025146484|0.222139358520508
0.185|38.1749868392944|0.24207592010498
0.196|37.4102592468262|0.262446403503418
0.206|37.459135055542|0.282492637634277
0.217|37.8149747848511|0.321412086486816
0.227|39.2317771911621|0.340876579284668
0.237|38.1582975387573|0.361056327819824
0.247|39.1817092895508|0.382051467895508
0.258|38.180947303772|0.403299331665039
0.268|38.447380065918|0.424089431762695
0.278|40.0596857070923|0.443930625915527
0.289|35.9964370727539|0.463695526123047
0.3|39.2401218414307|0.483613014221191
0.31|39.4117832183838|0.502667427062988
0.32|39.6907329559326|0.522346496582031
0.33|37.4150276184082|0.542583465576172
0.34|38.5904312133789|0.562081336975098
0.35|35.0666046142578|0.581479072570801
0.36|38.9772653579712|0.601234436035156
0.371|39.142370223999|0.621180534362793
0.382|39.8021936416626|0.641636848449707
0.392|37.0413064956665|0.662455558776855
0.404|38.0271673202515|0.683393478393555
0.415|39.4952297210693|0.703721046447754
0.425|37.6659631729126|0.72331428527832
0.435|38.7835502624512|0.743527412414551
0.445|38.4145975112915|0.763287544250488
0.456|36.0614061355591|0.782814025878906
0.466|38.5159254074097|0.802860260009766
0.476|39.0315055847168|0.822830200195313
0.487|38.6577844619751|0.842423439025879
0.497|39.4093990325928|0.881190299987793
0.507|38.8729572296143|0.901079177856445
0.519|37.2159481048584|0.921535491943359
0.529|37.880539894104|0.942573547363281
0.539|39.3843650817871|0.963668823242188
0.55|37.5056266784668|0.984272956848145
0.559|36.700963973999|1.00388526916504
0.569|36.5513563156128|1.02384090423584
0.58|37.6403331756592|1.04350566864014
0.59|36.1818075180054|1.06292724609375
0.6|39.064884185791|1.08328819274902
0.61|38.2548570632935|1.10335350036621
0.621|37.9770994186401|1.1229133605957
0.63|38.8884544372559|1.14230155944824
0.64|37.5568866729736|1.16141319274902
0.652|38.6160612106323|1.18100643157959
0.661|38.3758544921875|1.20171070098877
0.671|37.3506546020508|1.22272491455078
